Date,Nav,Shares Outstanding,Total Net Assets,,,,,,,,,,
07-Apr-2010,118.348859,652832116.0,77261936273.7,,,,,,,,,,
06-Apr-2010,118.995313,655532116.0,78005249297.97,,,,,,,,,,
05-Apr-2010,118.795445,653182116.0,77595060091.09,,,,,,,,,,
01-Apr-2010,117.857717,658482116.0,77607198595.95,,,,,,,,,,
31-Mar-2010,116.98738,665232116.0,77823762337.47,,,,,,,,,,
30-Mar-2010,117.37037,678332116.0,79616091375.3,,,,,,,,,,
29-Mar-2010,117.351988,684832116.0,80366410202.68,,,,,,,,,,
26-Mar-2010,116.668022,673432116.0,78567992835.21,,,,,,,,,,
25-Mar-2010,116.58246,670182116.0,78131479933.08,,,,,,,,,,
24-Mar-2010,116.781513,660282116.0,77108744520.29,,,,,,,,,,
23-Mar-2010,117.425725,660882116.0,77604561603.95,,,,,,,,,,
22-Mar-2010,116.576387,631482116.0,73615903253.44,,,,,,,,,,
19-Mar-2010,115.982627,629332116.0,72991592230.77,,,,,,,,,,
18-Mar-2010,117.057464,643132116.0,75283414342.4,,,,,,,,,,
17-Mar-2010,117.094292,625732116.0,73269659210.94,,,,,,,,,,
16-Mar-2010,116.418167,617982116.0,71944345411.11,,,,,,,,,,
15-Mar-2010,115.521936,622332116.0,71893010763.65,,,,,,,,,,
12-Mar-2010,115.468047,632282116.0,73008380923.56,,,,,,,,,,
11-Mar-2010,115.492484,624382116.0,72111441461.76,,,,,,,,,,
10-Mar-2010,114.991121,636482116.0,73189791786.63,,,,,,,,,,
09-Mar-2010,114.460534,643582116.0,73664752740.52,,,,,,,,,,
08-Mar-2010,114.260415,640082116.0,73136048096.78,,,,,,,,,,
05-Mar-2010,114.260306,628332116.0,71793420137.26,,,,,,,,,,
04-Mar-2010,112.684915,635732116.0,71637419275.99,,,,,,,,,,
03-Mar-2010,112.264282,636582116.0,71465434063.99,,,,,,,,,,
02-Mar-2010,112.199834,631032116.0,70801698826.02,,,,,,,,,,
01-Mar-2010,111.940473,628432116.0,70346988133.06,,,,,,,,,,
26-Feb-2010,110.816558,633732116.0,70228012067.1,,,,,,,,,,
25-Feb-2010,110.65788,649682116.0,71892445786.75,,,,,,,,,,
24-Feb-2010,110.860507,650632116.0,72129405967.74,,,,,,,,,,
23-Feb-2010,109.776219,667532116.0,73279151553.12,,,,,,,,,,
22-Feb-2010,111.116354,660982116.0,73445922644.1,,,,,,,,,,
19-Feb-2010,111.230742,659432116.0,73349123831.23,,,,,,,,,,
18-Feb-2010,110.972865,644532116.0,71525575751.87,,,,,,,,,,
17-Feb-2010,110.240536,639282116.0,70474803290.03,,,,,,,,,,
16-Feb-2010,109.758224,609682116.0,66917626133.43,,,,,,,,,,
12-Feb-2010,107.806032,605932116.0,65323137108.57,,,,,,,,,,
11-Feb-2010,108.079901,605932116.0,65489083249.19,,,,,,,,,,
10-Feb-2010,107.031871,609232116.0,65207253330.5,,,,,,,,,,
09-Feb-2010,107.243382,601832116.0,64542511278.89,,,,,,,,,,
08-Feb-2010,105.86268,614182116.0,65018965094.58,,,,,,,,,,
05-Feb-2010,106.771233,624482116.0,66676725709.14,,,,,,,,,,
04-Feb-2010,106.463969,620632116.0,66074958136.02,,,,,,,,,,
03-Feb-2010,109.877656,627282116.0,68924288416.66,,,,,,,,,,
02-Feb-2010,110.444752,629132116.0,69484340777.47,,,,,,,,,,
01-Feb-2010,109.031882,625782116.0,68230201917.81,,,,,,,,,,
29-Jan-2010,107.500991,620532116.0,66707817320.21,,,,,,,,,,
28-Jan-2010,108.566643,604982116.0,65680877169.55,,,,,,,,,,
27-Jan-2010,109.853997,612982116.0,67338535813.32,,,,,,,,,,
26-Jan-2010,109.316859,615432116.0,67277105834.02,,,,,,,,,,
25-Jan-2010,109.776945,611382116.0,67115660979.78,,,,,,,,,,
22-Jan-2010,109.270501,618382116.0,67570923482.4,,,,,,,,,,
21-Jan-2010,111.742399,637432116.0,71228193866.2,,,,,,,,,,
20-Jan-2010,113.894934,644382116.0,73391858456.6,,,,,,,,,,
19-Jan-2010,115.096674,643482116.0,74062651614.74,,,,,,,,,,
15-Jan-2010,113.677282,661532116.0,75201172703.31,,,,,,,,,,
14-Jan-2010,114.916734,693182116.0,79658224625.27,,,,,,,,,,
13-Jan-2010,114.636495,699482116.0,80186177886.59,,,,,,,,,,
12-Jan-2010,113.680357,697382116.0,79278647844.27,,,,,,,,,,
11-Jan-2010,114.755988,693232116.0,79552536104.84,,,,,,,,,,
08-Jan-2010,114.556771,708332116.0,81144239930.47,,,,,,,,,,
07-Jan-2010,114.228957,714682116.0,81637392645.57,,,,,,,,,,
06-Jan-2010,113.767556,726582116.0,82661471354.24,,,,,,,,,,
05-Jan-2010,113.656647,737182116.0,83785647394.35,,,,,,,,,,
04-Jan-2010,113.303107,767332116.0,86941112870.66,,,,,,,,,,
31-Dec-2009,111.510865,761432116.0,84907953704.52,,,,,,,,,,
30-Dec-2009,112.638153,757082116.0,85276330959.37,,,,,,,,,,
29-Dec-2009,112.603052,761532116.0,85750840302.3,,,,,,,,,,
28-Dec-2009,112.726851,762932116.0,86002934972.43,,,,,,,,,,
24-Dec-2009,112.58228,767932116.0,86455548283.77,,,,,,,,,,
23-Dec-2009,111.994798,757282116.0,84811657428.57,,,,,,,,,,
22-Dec-2009,111.714266,752882116.0,84107672652.13,,,,,,,,,,
21-Dec-2009,111.31454,763282116.0,84964397916.65,,,,,,,,,,
18-Dec-2009,110.154878,762782116.0,84024171141.28,,,,,,,,,,
17-Dec-2009,110.106469,725582116.0,79891284633.97,,,,,,,,,,
16-Dec-2009,111.411027,678032116.0,75540254403.88,,,,,,,,,,
15-Dec-2009,111.28423,673682116.0,74970195718.26,,,,,,,,,,
14-Dec-2009,111.902658,677032116.0,75761693565.51,,,,,,,,,,
11-Dec-2009,111.127897,672732116.0,74759305059.04,,,,,,,,,,
10-Dec-2009,110.704063,666382116.0,73771207946.65,,,,,,,,,,
09-Dec-2009,110.053759,665732116.0,73266321540.48,,,,,,,,,,
08-Dec-2009,109.641737,671732116.0,73649876033.08,,,,,,,,,,
07-Dec-2009,110.758949,679682116.0,75280877008.44,,,,,,,,,,
04-Dec-2009,111.026882,679432116.0,75435229632.89,,,,,,,,,,
03-Dec-2009,110.421455,670432116.0,74030089504.07,,,,,,,,,,
02-Dec-2009,111.349362,669432116.0,74540839218.27,,,,,,,,,,
01-Dec-2009,111.297522,663132116.0,73804961462.49,,,,,,,,,,
30-Nov-2009,109.969752,657132116.0,72264655763.97,,,,,,,,,,
27-Nov-2009,109.545072,665032116.0,72850991020.16,,,,,,,,,,
25-Nov-2009,111.432723,657832116.0,73304023884.99,,,,,,,,,,
24-Nov-2009,110.921181,647782116.0,71852757075.41,,,,,,,,,,
23-Nov-2009,110.973418,640682116.0,71098684542.13,,,,,,,,,,
20-Nov-2009,109.483111,646882116.0,70822666686.17,,,,,,,,,,
19-Nov-2009,109.816527,682682116.0,74969779109.27,,,,,,,,,,
18-Nov-2009,111.305947,710532116.0,79086450313.99,,,,,,,,,,
17-Nov-2009,111.341357,699482116.0,77881287803.76,,,,,,,,,,
16-Nov-2009,111.226566,694332116.0,77228176668.34,,,,,,,,,,
